"seq_name","Case_no","Accession","Host","Sample_type","Preferred_date","Date_source","Barangay","Municipality","Municipality_std","Province","Province_std","Region","Region_std","Latitude","Longitude","Source","Author","Pubmed","Genome_coverage","Host_scientific","Host_common","Host_type","Major_Island","seq_name.y"
"RADDL4B-24-056","M-68",NA,"Dog",NA,"=""26-Mar-2024""","date_collected","Barangay 1","Buenavista","Marinduque-Buenavista","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.2559971,121.9418071,"speedier",NA,NA,0.9892,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-056"
"RADDL4B-24-057","M-69",NA,"Dog",NA,"=""20-Jan-2024""","date_collected","Barangay 1","Buenavista","Marinduque-Buenavista","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.2559971,121.9418071,"speedier",NA,NA,0.9884,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-057"
"RADDL4B-24-058","M-70",NA,"Dog",NA,"=""20-Mar-2024""","date_collected","Mendez","Mogpog","Marinduque-Mogpog","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.5108188,121.8994064,"speedier",NA,NA,0.9717,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-058"
"RADDL4B-24-059","M-71",NA,"Dog",NA,"=""20-Mar-2024""","date_collected","Villa Mendez","Mogpog","Marinduque-Mogpog","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.47788656,121.8607316,"speedier",NA,NA,0.9888,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-059"
"RADDL4B-24-062","M-74",NA,"Dog",NA,"=""20-Jan-2024""","date_collected","Masiga","Gasan","Marinduque-Gasan","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.35871898,121.8255082,"speedier",NA,NA,0.9025310091,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-062"
"RADDL4B-24-063","R-77",NA,"Dog",NA,"=""13-Apr-2024""","date_collected","Tulay","Odiongan","Romblon-Odiongan","Romblon","Romblon","MIMIROPA","Mimaropa Region",12.3900864414564,121.992303480972,"speedier",NA,NA,0.9881,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-063"
"RADDL4B-24-066","R-75",NA,"Dog",NA,"=""20-Oct-2024""","date_collected","Tugdan","Alcantara","Romblon-Alcantara","Romblon","Romblon","MIMIROPA","Mimaropa Region",12.3272698719486,122.070177099507,"speedier",NA,NA,0.9879,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-066"
"RADDL4B-24-067","M-75",NA,"Dog",NA,"=""20-Feb-2024""","date_collected","Cabugao","Gasan","Marinduque-Gasan","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.35486893,121.8479733,"speedier",NA,NA,0.9892,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-067"
"RADDL4B-24-069","M-77",NA,"Dog",NA,"=""20-Mar-2024""","date_collected","Barangay I","Buenavista","Marinduque-Buenavista","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.2559971,121.9418071,"speedier",NA,NA,0.9885,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-069"
"RADDL4B-24-070","M-78",NA,"Dog",NA,"=""20-Apr-2024""","date_collected","Malibago","Buenavista","Marinduque-Buenavista","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.28798166,122.0068653,"speedier",NA,NA,0.9883,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-070"
"RADDL4B-24-071","M-79",NA,"Dog",NA,"=""20-May-2024""","date_collected","Murallon","Boac","Marinduque-Boac","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.44947749,121.8370936,"speedier",NA,NA,0.9722,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-071"
"RADDL4B-24-073","M-81",NA,"Dog",NA,"=""20-Jul-2024""","date_collected","Bangbangalon","Boac","Marinduque-Boac","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.43848981,121.8276107,"speedier",NA,NA,0.9886,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-073"
"RADDL4B-24-074","M-82",NA,"Dog",NA,"=""20-Nov-2024""","date_collected","Caigangan","Buenavista","Marinduque-Buenavista","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.26212226,121.9342731,"speedier",NA,NA,0.9889,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-074"
"RADDL4B-24-076","M-84",NA,"Dog",NA,"=""20-Jul-2024""","date_collected","Barangay I","Buenavista","Marinduque-Buenavista","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.2559971,121.9418071,"speedier",NA,NA,0.9884,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-076"
"RADDL4B-24-077","M-85",NA,"Dog",NA,"=""20-Nov-2024""","date_collected","Bicas-Bicas","Buenavista","Marinduque-Buenavista","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.24157594,122.0002222,"speedier",NA,NA,0.9887,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-077"
"RADDL4B-24-078","M-86",NA,"Dog",NA,"=""20-Dec-2024""","date_collected","Barangay II","Buenavista","Marinduque-Buenavista","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.25463205,121.9448458,"speedier",NA,NA,0.9884,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-078"
"RADDL4B-24-080","OM-58",NA,"Dog",NA,"=""18-Apr-2024""","date_collected","Baruyan","Calapan City","Oriental Mindoro-Calapan City","Oriental Mindoro","Oriental Mindoro","MIMIROPA","Mimaropa Region",13.35919359,121.1359505,"speedier",NA,NA,0.9704994972,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-080"
"RADDL4B-24-081","M-88",NA,"Dog",NA,"=""15-Apr-2024""","date_collected","Buangan","Torrijos","Marinduque-Torrijos","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.31305087,122.0537056,"speedier",NA,NA,0.9882,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-081"
"RADDL4B-24-082","M-89",NA,"Dog",NA,"=""18-Apr-2024""","date_collected","Mahunig","Gasan","Marinduque-Gasan","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.31497743,121.8549846,"speedier",NA,NA,0.9884,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-082"
"RADDL4B-24-084","M-91",NA,"Dog",NA,"=""19-Apr-2024""","date_collected","Matandang Gasan","Gasan","Marinduque-Gasan","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.32695219,121.8773683,"speedier",NA,NA,0.9888,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-084"
"RADDL4B-24-085","M-92",NA,"Dog",NA,"=""20-Apr-2024""","date_collected","Malibago","Torrijos","Marinduque-Torrijos","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.28714633,122.0077236,"speedier",NA,NA,0.9883,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-085"
"RADDL4B-24-086","M-93",NA,"Dog",NA,"=""20-Apr-2024""","date_collected","Pulong-Parang","Santa Cruz","Marinduque-Santa Cruz","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.41549537,122.0584289,"speedier",NA,NA,0.9345,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-086"
"RADDL4B-24-087","M-94",NA,"Dog",NA,"=""21-Apr-2024""","date_collected","Marlangga","Torrijos","Marinduque-Torrijos","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.33186615,122.0865576,"speedier",NA,NA,0.9712,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-087"
"RADDL4B-24-088","M-95",NA,"Dog",NA,"=""22-Apr-2024""","date_collected","Mangiliol","Gasan","Marinduque-Gasan","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.35766762,121.8384787,"speedier",NA,NA,0.9155,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-088"
"RADDL4B-24-093","OM-61",NA,"Dog",NA,"=""29-Apr-2024""","date_collected","B. Del Mundo","Mansalay","Oriental Mindoro-Baco","Oriental Mindoro","Oriental Mindoro","MIMIROPA","Mimaropa Region",12.53191189,121.4645635,"speedier",NA,NA,0.988434462,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-093"
"RADDL4B-24-095","R-80",NA,"Dog",NA,"=""20-Mar-2024""","date_collected","Malilico","Odiongan","Romblon-Odiongan","Romblon","Romblon","MIMIROPA","Mimaropa Region",12.3452844690591,121.972738203729,"speedier",NA,NA,0.9875,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-095"
"RADDL4B-24-096","R-81",NA,"Dog",NA,"=""15-Apr-2024""","date_collected","Tumingad","Odiongan","Romblon-Odiongan","Romblon","Romblon","MIMIROPA","Mimaropa Region",12.4371876319143,122.042943243506,"speedier",NA,NA,0.9874,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-096"
"RADDL4B-24-097","R-82",NA,"Dog",NA,"=""26-Apr-2024""","date_collected","Bonlao","Alcantara","Romblon-Alcantara","Romblon","Romblon","MIMIROPA","Mimaropa Region",12.3144065613179,122.048142854933,"speedier",NA,NA,0.9878,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-097"
"RADDL4B-24-098","R-83",NA,"Dog",NA,"=""30-Apr-2024""","date_collected","Pili","San Fernando","Romblon-San Fernando","Romblon","Romblon","MIMIROPA","Mimaropa Region",12.3202302160604,122.59889299915,"speedier",NA,NA,0.9878,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-098"
"RADDL4B-24-099","R-84",NA,"Dog",NA,"=""20-Mar-2024""","date_collected","Poctoy","Odiongan","Romblon-Odiongan","Romblon","Romblon","MIMIROPA","Mimaropa Region",12.4086736675198,122.002251059774,"speedier",NA,NA,0.9876,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-099"
"RADDL4B-24-100","M-98",NA,"Dog",NA,"=""24-Apr-2024""","date_collected","Caigangan","Buenavista","Marinduque-Buenavista","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.26212226,121.9342731,"speedier",NA,NA,0.9708,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-100"
"RADDL4B-24-101","M-99",NA,"Dog",NA,"=""25-Apr-2024""","date_collected","Poras","Boac","Marinduque-Boac","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.45804967,121.8323598,"speedier",NA,NA,0.9888,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-101"
"RADDL4B-24-102","M-100",NA,"Dog",NA,"=""28-Apr-2024""","date_collected","Bagacay","Buenavista","Marinduque-Buenavista","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.24881654,121.9900226,"speedier",NA,NA,0.9886,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-102"
"RADDL4B-24-106","M-104",NA,"Dog",NA,"=""20-Mar-2024""","date_collected","Daykitin","Buenavista","Marinduque-Buenavista","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.27382681,121.9228134,"speedier",NA,NA,0.9885,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-106"
"RADDL4B-24-107","M-105",NA,"Dog",NA,"=""20-Mar-2024""","date_collected","Daykitin","Buenavista","Marinduque-Buenavista","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.27382681,121.9228134,"speedier",NA,NA,0.9503017097,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-107"
"RADDL4B-24-112","R-88",NA,"Dog",NA,"=""16-May-2024""","date_collected","Pili","Looc","Romblon-Looc","Romblon","Romblon","MIMIROPA","Mimaropa Region",12.3030336406049,122.004635465751,"speedier",NA,NA,0.988,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-112"
"RADDL4B-24-113","R-89",NA,"Dog",NA,"=""20-Aug-2024""","date_collected","Limon Norte","Looc","Romblon-Looc","Romblon","Romblon","MIMIROPA","Mimaropa Region",12.3220188515114,122.021920139859,"speedier",NA,NA,0.9884,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-113"
"RADDL4B-24-114","R-90",NA,"Dog",NA,"=""18-May-2024""","date_collected","Mahabang Baybay","San Agustin","Romblon-San Agustin","Romblon","Romblon","MIMIROPA","Mimaropa Region",12.6389756037373,122.150335754756,"speedier",NA,NA,0.9873,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-114"
"RADDL4B-24-116","R-91",NA,"Dog",NA,"=""13-May-2024""","date_collected","Tugdan","Alcantara","Romblon-Alcantara","Romblon","Romblon","MIMIROPA","Mimaropa Region",12.3272698719486,122.070177099507,"speedier",NA,NA,0.9872,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-116"
"RADDL4B-24-117","R-92",NA,"Dog",NA,"=""20-Aug-2024""","date_collected","Tabobo-An","Odiongan","Romblon-Odiongan","Romblon","Romblon","MIMIROPA","Mimaropa Region",12.3661296017299,121.992456948138,"speedier",NA,NA,0.9879,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-117"
"RADDL4B-24-120","M-106",NA,"Dog",NA,"=""20-Sep-2024""","date_collected","Mainit","Boac","Marinduque-Boac","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.40855837,121.8831096,"speedier",NA,NA,0.9886,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-120"
"RADDL4B-24-121","M-107",NA,"Dog",NA,"=""20-Sep-2024""","date_collected","Barangay II","Buenavista","Marinduque-Buenavista","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.25463205,121.9448458,"speedier",NA,NA,0.9882,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-121"
"RADDL4B-24-122","M-108",NA,"Dog",NA,"=""20-Oct-2024""","date_collected","Bangbangalon","Boac","Marinduque-Boac","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.43848981,121.8276107,"speedier",NA,NA,0.988,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-122"
"RADDL4B-24-124","M-110",NA,"Dog",NA,"=""13-May-2024""","date_collected","Yook","Buenavista","Marinduque-Buenavista","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.22428692,121.9851771,"speedier",NA,NA,0.9889,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-124"
"RADDL4B-24-125","M-111",NA,"Dog",NA,"=""13-May-2024""","date_collected","Yook","Buenavista","Marinduque-Buenavista","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.22428692,121.9851771,"speedier",NA,NA,0.9871773383,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-125"
"RADDL4B-24-127","M-113",NA,"Dog",NA,"=""16-May-2024""","date_collected","Caigangan","Buenavista","Marinduque-Buenavista","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.26212226,121.9342731,"speedier",NA,NA,0.9706671136,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-127"
"RADDL4B-24-138","R-109",NA,"Dog",NA,"=""20-Jun-2024""","date_collected","Agutay","Magdiwang","Romblon-Magdiwang","Romblon","Romblon","MIMIROPA","Mimaropa Region",12.4602661224461,122.448777181916,"speedier",NA,NA,0.9877,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-138"
"RADDL4B-24-151","M-124",NA,"Dog",NA,"=""08-Jul-2024""","date_collected","Angas","Santa Cruz","Marinduque-Santa Cruz","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.440175,122.105919,"speedier",NA,NA,0.9144317801,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-151"
"RADDL4B-24-153","OM-92",NA,"Dog",NA,"=""25-Jul-2024""","date_collected","Camilmil","Calapan City","Oriental Mindoro-Calapan City","Oriental Mindoro","Oriental Mindoro","MIMIROPA","Mimaropa Region",13.40118777,121.1833225,"speedier",NA,NA,0.9708,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-153"
"RADDL4B-24-154","R-111",NA,"Dog",NA,"=""15-Jul-2024""","date_collected","Cambajao","Cajidiocan","Romblon-Cajidiocan","Romblon","Romblon","MIMIROPA","Mimaropa Region",12.3683040199771,122.669872643641,"speedier",NA,NA,0.9878,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-154"
"RADDL4B-24-155","R-110",NA,"Dog",NA,"=""11-Jul-2024""","date_collected","Taclobo","San Fernando","Romblon-San Fernando","Romblon","Romblon","MIMIROPA","Mimaropa Region",12.3622272502327,122.575373756321,"speedier",NA,NA,0.9877,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-155"
"RADDL4B-24-156","R-113",NA,"Dog",NA,"=""26-Jul-2024""","date_collected","Calagonsao","Alcantara","Romblon-Alcantara","Romblon","Romblon","MIMIROPA","Mimaropa Region",12.3475553588476,122.079254920785,"speedier",NA,NA,0.971,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-156"
"RADDL4B-24-157","R-112",NA,"Dog",NA,"=""08-Jul-2024""","date_collected","San Isidro","Alcantara","Romblon-Alcantara","Romblon","Romblon","MIMIROPA","Mimaropa Region",12.2919290027811,122.052741797624,"speedier",NA,NA,0.9531,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-157"
"RADDL4B-24-162","OM-75",NA,"Dog",NA,"=""27-Sep-2024""","date_collected","Ilaya","Calapan City","Oriental Mindoro-Calapan City","Oriental Mindoro","Oriental Mindoro","MIMIROPA","Mimaropa Region",13.41158277,121.1938885,"speedier",NA,NA,0.9878478042,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-162"
"RADDL4B-24-173","OM-80",NA,"Dog",NA,"=""20-Aug-2024""","date_collected","Poblacion IV","Victoria","Oriental Mindoro-Baco","Oriental Mindoro","Oriental Mindoro","MIMIROPA","Mimaropa Region",13.19101365,121.2841142,"speedier",NA,NA,0.9285,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-173"
"RADDL4B-24-174","OM-81",NA,"Dog",NA,"=""22-Nov-2024""","date_collected","Maligaya","Gloria","Oriental Mindoro-Baco","Oriental Mindoro","Oriental Mindoro","MIMIROPA","Mimaropa Region",12.97843859,121.4769904,"speedier",NA,NA,0.954,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-174"
"RADDL4B-24-178","M-132",NA,"Dog",NA,"=""15-Jul-2024""","date_collected","Barangay I","Buenavista","Marinduque-Buenavista","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.255314,121.940796,"speedier",NA,NA,0.9875,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-178"
"RADDL4B-24-180","M-131",NA,"Dog",NA,"=""22-Aug-2024""","date_collected","Sawi","Boac","Marinduque-Boac","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.440701,121.854599,"speedier",NA,NA,0.9884,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-180"
"RADDL4B-24-181","M-134",NA,"Dog",NA,"=""09-Sep-2024""","date_collected","Yook","Buenavista","Marinduque-Buenavista","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.223896,121.981628,"speedier",NA,NA,0.9882,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-181"
"RADDL4B-24-183","M-127",NA,"Dog",NA,"=""20-Nov-2024""","date_collected","Tawiran","Santa Cruz","Marinduque-Santa Cruz","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.462624,122.076691,"speedier",NA,NA,0.9325,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-183"
"RADDL4B-24-184","M-135",NA,"Dog",NA,"=""19-Nov-2024""","date_collected","Bangbang","Gasan","Marinduque-Gasan","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.343593,121.838409,"speedier",NA,NA,0.9887696949,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-184"
"RADDL4B-24-185","R-121",NA,"Dog",NA,"=""20-Nov-2024""","date_collected","Poblacion","Cajidiocan","Romblon-Cajidiocan","Romblon","Romblon","MIMIROPA","Mimaropa Region",12.3738159498218,122.680201141506,"speedier",NA,NA,0.9875,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-185"
"RADDL4B-24-186","R-120",NA,"Dog",NA,"=""20-Dec-2024""","date_collected","Poblacion","Magdiwang","Romblon-Magdiwang","Romblon","Romblon","MIMIROPA","Mimaropa Region",12.4908099892792,122.508178781622,"speedier",NA,NA,0.9358,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-186"
"RADDL4B-24-187","R-122",NA,"Dog",NA,"=""20-Nov-2024""","date_collected","Poblacion","Magdiwang","Romblon-Magdiwang","Romblon","Romblon","MIMIROPA","Mimaropa Region",12.4908099892792,122.508178781622,"speedier",NA,NA,0.9886,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-187"
"RADDL4B-24-188","R-119",NA,"Dog",NA,"=""29-Nov-2024""","date_collected","Ipil","Magdiwang","Romblon-Magdiwang","Romblon","Romblon","MIMIROPA","Mimaropa Region",12.473056623118,122.475619478547,"speedier",NA,NA,0.9878,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-188"
"RADDL4B-25-005","M-137",NA,"Dog",NA,"=""17-Dec-2024""","date_collected","Bahi","Gasan","Marinduque-Gasan","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.368669,121.834976,"speedier",NA,NA,0.9537,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-25-005"
"RADDL4B-25-006","M-138",NA,"Dog",NA,"=""20-Dec-2024""","date_collected","Ihatub","Boac","Marinduque-Boac","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.425975,121.829941,"speedier",NA,NA,0.9537,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-25-006"
"RADDL4B-25-008","M-140",NA,"Cow",NA,"=""04-Jan-2025""","date_collected","Bocboc","Mogpog","Marinduque-Mogpog","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.471229,121.931534,"speedier",NA,NA,0.9539,"Bos taurus","Cow","Livestock","Luzon","RADDL4B-25-008"
"RADDL4B-25-009","M-141",NA,"Dog",NA,"=""09-Jan-2025""","date_collected","Bunganay","Boac","Marinduque-Boac","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.397696,121.847771,"speedier",NA,NA,0.9313,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-25-009"
"RADDL4B-25-017","OC-16",NA,"Dog",NA,"=""07-Mar-2025""","date_collected","Rumbang","Rizal","Occidental Mindoro-Rizal","Occidental Mindoro","Occidental Mindoro","MIMIROPA","Mimaropa Region",12.4726457,120.967584,"speedier",NA,NA,0.9869,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-25-017"
"RADDL4B-25-022","R-127",NA,"Dog",NA,"=""20-Dec-2025""","date_collected","Poblacion","Ferrol","Romblon-Ferrol","Romblon","Romblon","MIMIROPA","Mimaropa Region",12.3364554134232,121.947095097053,"speedier",NA,NA,0.9661414683,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-25-022"
"RADDL4B-25-032","OM-102",NA,"Dog",NA,"=""06-Jun-2025""","date_collected","Balete","Gloria","Oriental Mindoro-Baco","Oriental Mindoro","Oriental Mindoro","MIMIROPA","Mimaropa Region",12.93990519,121.4763888,"speedier",NA,NA,0.9668957425,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-25-032"
"RADDL4B-25-039","OM-109",NA,"Dog",NA,"=""21-Jul-2025""","date_collected","Parang","Calapan City","Oriental Mindoro-Calapan City","Oriental Mindoro","Oriental Mindoro","MIMIROPA","Mimaropa Region",13.40593075,121.2126546,"speedier",NA,NA,0.9356352665,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-25-039"
"RADDL5-005",NA,NA,"Canis familiaris",NA,"=""30-Jan-2015""","date_collected","San Nicolas","Iriga  City","Camarines Sur-Bato","Camarines Sur","Camarines Sur","Bicol Region","Region V (Bicol Region)",13.44838237,123.4332975,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL5-005"
"REGION_5_2018-100",NA,NA,"Dog",NA,"=""27-Mar-2018""","date_collected","ZONE 1","LIBON","Albay-Libon","ALBAY","Albay","Bicol (V)","Region V (Bicol Region)",NA,NA,"2018_workshop",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","REGION_5_2018-100"
"REGION_5_2018-304",NA,NA,"Dog",NA,"=""25-Oct-2018""","date_collected","SAN ROQUE","DARAGA","Albay-Daraga","ALBAY","Albay","Bicol (V)","Region V (Bicol Region)",NA,NA,"2018_workshop",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","REGION_5_2018-304"
"REGION_5_2018-311",NA,NA,"Dog",NA,"=""13-Nov-2018""","date_collected","BARIIS","TIWI","Albay-Tiwi","ALBAY","Albay","Bicol (V)","Region V (Bicol Region)",NA,NA,"2018_workshop",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","REGION_5_2018-311"
"REGION_5_2018-50",NA,NA,"Dog",NA,"=""20-Dec-2018""","date_collected","BASAG","LIGAO","Albay-Oas","ALBAY","Albay","Bicol (V)","Region V (Bicol Region)",NA,NA,"2018_workshop",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","REGION_5_2018-50"
"REGION_5_2019-1",NA,NA,"Dog",NA,"=""20-Mar-2019""","date_collected","PANAL","TABACO","Albay-Oas","ALBAY","Albay","Bicol (V)","Region V (Bicol Region)",NA,NA,"2018_workshop",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","REGION_5_2019-1"
"REGION_5_2019-13",NA,NA,"Dog",NA,"=""17-Jan-2019""","date_collected","BATANG","LIGAO","Albay-Oas","ALBAY","Albay","Bicol (V)","Region V (Bicol Region)",NA,NA,"2018_workshop",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","REGION_5_2019-13"
"Z-05-102",NA,NA,"Canis familiaris",NA,"=""21-Feb-2005""","date_collected","","Muntinlupa","Metropolitan Manila-Muntinlupa","Metropolitan Manila","Metropolitan Manila","National Capital Region (NCR)","National Capital Region (NCR)",14.40197636,121.0327847,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-05-102"
"Z-05-191",NA,NA,"Canis familiaris",NA,"=""10-Apr-2005""","date_collected","Lower Bicutan","Taguig","Metropolitan Manila-Taguig","Metropolitan Manila","Metropolitan Manila","National Capital Region (NCR)","National Capital Region (NCR)",14.51469695,121.0660524,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-05-191"
"Z-05-557",NA,NA,"Canis familiaris",NA,"=""03-Dec-2005""","date_collected","Rizal","Makati City","Metropolitan Manila-Makati City","Metropolitan Manila","Metropolitan Manila","National Capital Region (NCR)","National Capital Region (NCR)",14.54943127,121.0335906,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-05-557"
"Z-05-96",NA,NA,"Canis familiaris",NA,"=""17-Feb-2005""","date_collected","Maywood Sucat","Parañaque","Metropolitan Manila-Parañaque","Metropolitan Manila","Metropolitan Manila","National Capital Region (NCR)","National Capital Region (NCR)",14.48357034,121.0147858,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-05-96"
