"","sample_id","redcap_repeat_instance","ngs_runid","duplicate_id","ngs_rundate","ngs_location","ngs_provider","ngs_submission","ngs_platform","primer_scheme","nanopore_platform","ngs_flowcell","illumina_platform","ngs_prep","ngs_barcode","ngs_library","ngs_analysis_type","ngs_merged_from","total_reads","mapped_reads","mean_depth","stdev_depth","median_depth","minimum_reads","maximum_reads","genomecov_depthx1","genomecov_depthx5","genomecov_depthx20","genomecov_depthx100","negative_control_sample","genbank_accession","consensus_coverage","consensus_fasta","ngs_notes","sample_labid","sample_sequenceid","sample_batchid","apha_sub","apha_rv","sample_tissuetype","sample_buffer","country","hmpcr_n405","rtassay","rtqpcr","lateral_flow_test","fat","drit","diagnostic_result","test_centre","diag_notes"
"365","Z-14-149","1","ritm_archive2-nb22","1","29-Mar-19","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAK63189",NA,"Amplicon","NB20",NA,"Single run",NA,"3926","3870",NA,NA,NA,NA,NA,"11872.34",NA,"10881.984","6168.844","No","MN726870","11863","Z-14-149__ritm_archive2_nb22__instance1.fasta",NA,"46","Z-14-149",NA,NA,NA,"Brain","No_buffer_fresh_stored_at_-80","PHL: Philippines",NA,NA,NA,NA,"Positive",NA,"Positive","RITM",NA
"366","Z-14-152","1","workshop2","1","29-Mar-19","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAK63400",NA,"Amplicon","NB01",NA,"Single run",NA,"375319","374887",NA,NA,NA,NA,NA,"11872.34",NA,"11872.34","11585.972","No","MN726873","11863","Z-14-152__workshop2__instance1.fasta",NA,"73","Z14-152",NA,NA,NA,"Brain","No_buffer_fresh_stored_at_-80","PHL: Philippines",NA,NA,NA,NA,"Positive",NA,"Positive","RITM",NA
"367","Z-14-182","2","run2_21","2","29/10/2021","RITM",NA,NA,"Nanopore","rabvSEasia","Minion",NA,NA,"Amplicon","barcode22",NA,"Single run",NA,"81937","81937","3208.69301","1461.448848","3104","0","7630","11679","11677","11676","11676","No","NA","11595","Z-14-182__run2_21__instance2.fasta",NA,"67","Z-14-182",NA,NA,NA,"Brain","No_buffer_fresh_stored_at_-80","PHL: Philippines",NA,NA,NA,NA,"Positive",NA,"Positive","RITM",NA
"368","Z-14-243","1","run1_21","1","26/10/2021","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAQ75669",NA,"Amplicon","barcode25",NA,"Single run",NA,"119107","119107","7808.022125","3540.144943","7985","0","16978","11921","11893","11887","11886","No","NA","11763","Z-14-243__run1_21__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"369","Z-15-001","2","run2_21","2","29/10/2021","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAQ75669",NA,"Amplicon","barcode12",NA,"Single run",NA,"69401","69401","3004.165437","1290.988649","2836","0","6229","11892","11887","11886","11885","No",NA,"11799","Z-15-001__run2_21__instance2.fasta",NA,"55","Z-15-001",NA,NA,NA,"Brain","No_buffer_fresh_stored_at_-80","PHL: Philippines",NA,NA,NA,NA,"Positive",NA,"Positive","RITM",NA
"370","Z-15-009","1","run1_21","1","26/10/2021","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAQ75669",NA,"Amplicon","barcode73",NA,"Single run",NA,"377644","377644","12353.08096","10819.88618","11216","0","41815","11698","11687","11173","10327","No","NA","11258","Z-15-009__run1_21__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"371","Z-15-012","1","ritm_archive1_NB24","1","29-Mar-19","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAK31415",NA,"Amplicon","NB20",NA,"Single run",NA,"353","351",NA,NA,NA,NA,NA,"11657.564",NA,"4128.472","0","No","NA",NA,NA,NA,"68","Z-15-012",NA,NA,NA,"Brain","No_buffer_fresh_stored_at_-80","PHL: Philippines",NA,NA,NA,NA,"Positive",NA,"Positive","RITM",NA
"372","Z-15-019","1","ritm_archive1_NB24","1","29-Mar-19","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAK31415",NA,"Amplicon","NB05",NA,"Single run",NA,"13535","13523",NA,NA,NA,NA,NA,"11872.34",NA,"11836.544","11239.944","No","MN726861","11791","Z-15-019__ritm_archive1_NB24__instance1.fasta",NA,"53","Z-15-019",NA,NA,NA,"Brain","No_buffer_fresh_stored_at_-80","PHL: Philippines",NA,NA,NA,NA,"Positive",NA,"Positive","RITM",NA
"373","Z-15-116","1","ritm_archive1_NB24","1","29-Mar-19","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAK31415",NA,"Amplicon","NB04",NA,"Single run",NA,"25265","25237",NA,NA,NA,NA,NA,"11872.34",NA,"11860.408","11657.564","No","MN726839","11863","Z-15-116__ritm_archive1_NB24__instance1.fasta",NA,"52","Z-15-116",NA,NA,NA,"Brain","No_buffer_fresh_stored_at_-80","PHL: Philippines",NA,NA,NA,NA,"Positive",NA,"Positive","RITM",NA
"374","Z-15-119","1","ritm_archive1_NB24","1","29-Mar-19","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAK31415",NA,"Amplicon","NB23",NA,"Single run",NA,"469","468",NA,NA,NA,NA,NA,"11657.564",NA,"5977.932","0","No","NA",NA,NA,NA,"71","Z-15-119",NA,NA,NA,"Brain","No_buffer_fresh_stored_at_-80","PHL: Philippines",NA,NA,NA,NA,"Positive",NA,"Positive","RITM",NA
"375","Z-15-130","1","ritm_archive1_NB24","1","29-Mar-19","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAK31415",NA,"Amplicon","NB09",NA,"Single run",NA,"5160","5153",NA,NA,NA,NA,NA,"11872.34",NA,"11430.856","8650.7","No","MN726881","11653","Z-15-130__ritm_archive1_NB24__instance1.fasta",NA,"57","Z-15-130",NA,NA,NA,"Brain","No_buffer_fresh_stored_at_-80","PHL: Philippines",NA,NA,NA,NA,"Positive",NA,"Positive","RITM",NA
"376","Z-15-148","1","ritm_archive2-nb22","1","29-Mar-19","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAK63189",NA,"Amplicon","NB21",NA,"Single run",NA,"2321","2298",NA,NA,NA,NA,NA,"11872.34",NA,"11418.924","3961.424","No","MN726840","11653","Z-15-148__ritm_archive2_nb22__instance1.fasta",NA,"47","Z-15-148",NA,NA,NA,"Brain","No_buffer_fresh_stored_at_-80","PHL: Philippines",NA,NA,NA,NA,"Positive",NA,"Positive","RITM",NA
"377","Z-15-163","1","run3_22","1","4/11/22","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAU42532",NA,"Amplicon","barcode54",NA,"Single run",NA,"21101","21101","713.4782099","391.3409041","684","0","1845","11887","11881","11677","11329","No","NA","11601","Z-15-163__run3_22__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"378","Z-15-185","1","workshop2","1","29-Mar-19","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAK63400",NA,"Amplicon","NB04",NA,"Single run",NA,"35010","34799",NA,NA,NA,NA,NA,"11872.34",NA,"11741.088","11478.584","No","MN726854","11737","Z-15-185__workshop2__instance1.fasta",NA,"76","Z15-185",NA,NA,NA,"Brain","No_buffer_fresh_stored_at_-80","PHL: Philippines",NA,NA,NA,NA,"Positive",NA,"Positive","RITM",NA
"379","Z-16-013","1","ritm_archive1_NB24","1","29-Mar-19","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAK31415",NA,"Amplicon","NB10",NA,"Single run",NA,"5421","5367",NA,NA,NA,NA,NA,"11812.68",NA,"11430.856","8841.612","No","MN726848","11653","Z-16-013__ritm_archive1_NB24__instance1.fasta",NA,"58","Z-16-013",NA,NA,NA,"Brain","No_buffer_fresh_stored_at_-80","PHL: Philippines",NA,NA,NA,NA,"Positive",NA,"Positive","RITM",NA
"380","Z-16-052","1","ritm_archive1_NB24","1","29-Mar-19","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAK31415",NA,"Amplicon","NB21",NA,"Single run",NA,"302","302",NA,NA,NA,NA,NA,"11395.06",NA,"3138.116","0","No","NA",NA,NA,NA,"69","Z-16-052",NA,NA,NA,"Brain","No_buffer_fresh_stored_at_-80","PHL: Philippines",NA,NA,NA,NA,"Positive",NA,"Positive","RITM",NA
"381","Z-16-082","2","run2_21","2","29/10/2021","RITM",NA,NA,"Nanopore","rabvSEasia","Minion",NA,NA,"Amplicon","barcode10",NA,"Single run",NA,"144960","144960","5950.845039","2615.673968","5384.5","0","13521","11901","11892","11885","11676","No",NA,"11792","Z-16-082__run2_21__instance2.fasta",NA,"45","Z-16-082",NA,NA,NA,"Brain","No_buffer_fresh_stored_at_-80","PHL: Philippines",NA,NA,NA,NA,"Positive",NA,"Positive","RITM",NA
"382","Z-16-150","1","run1_21","1","26/10/2021","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAQ75669",NA,"Amplicon","barcode49",NA,"Single run",NA,"101726","101726","7973.81998","2468.846239","8049","0","15476","11866","11792","11745","11676","No","NA","11589","Z-16-150__run1_21__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"383","Z-16-151","2","run3_22","2","4/11/22","RITM",NA,NA,"Nanopore","rabvSEasia","Minion",NA,NA,"Amplicon","barcode61",NA,"Single run",NA,"15463","15463","584.2737177","268.7323261","553","0","1415","11677","11676","11676","11486","No","NA","11591","Z-16-151__run3_22__instance2.fasta","Two sequencing instances available. Instance 2 has lower depth of coverage than Instance 1, but both produce identical consensus sequences. Higher-depth sequence (Instance 1) would typically be preferred; however, sequence from Instance 2 is still valid and identical.",NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"384","Z-16-159","1","ritm_archive2-nb22","1","29-Mar-19","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAK63189",NA,"Amplicon","NB16",NA,"Single run",NA,"3379","3326",NA,NA,NA,NA,NA,"11872.34",NA,"11478.584","7135.336","No","MN726855","11653","Z-16-159__ritm_archive2_nb22__instance1.fasta",NA,"42","Z-16-159",NA,NA,NA,"Brain","No_buffer_fresh_stored_at_-80","PHL: Philippines",NA,NA,NA,NA,"Positive",NA,"Positive","RITM",NA
"385","Z-16-186","1","ritm_archive2-nb22","1","29-Mar-19","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAK63189",NA,"Amplicon","NB17",NA,"Single run",NA,"2844","2813",NA,NA,NA,NA,NA,"11872.34",NA,"11466.652","5763.156","No","MN726858","11653","Z-16-186__ritm_archive2_nb22__instance1.fasta",NA,"43","Z-16-186",NA,NA,NA,"Brain","No_buffer_fresh_stored_at_-80","PHL: Philippines",NA,NA,NA,NA,"Positive",NA,"Positive","RITM",NA
"386","Z-16-196","1","run3_22","1","4/11/22","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAU42532",NA,"Amplicon","barcode62",NA,"Single run",NA,"15464","15464","617.8694268","306.9502135","618","0","1519","11885","11680","11676","11322","No","NA","11569","Z-16-196__run3_22__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"387","Z-16-209","2","run2_21","2","29/10/2021","RITM",NA,NA,"Nanopore","rabvSEasia","Minion",NA,NA,"Amplicon","barcode21",NA,"Single run",NA,"132379","132379","5435.368756","2972.26618","5469","0","12727","11897","11888","11886","11771","No",NA,"11768","Z-16-209__run2_21__instance2.fasta",NA,"32","Z-16-209",NA,NA,NA,"Brain","No_buffer_fresh_stored_at_-80","PHL: Philippines",NA,NA,NA,NA,"Positive",NA,"Positive","RITM",NA
"388","Z-16-210","2","run2_21","2","29/10/2021","RITM",NA,NA,"Nanopore","rabvSEasia","Minion",NA,NA,"Amplicon","barcode15",NA,"Single run",NA,"205764","205764","7611.781847","3556.204618","7037","0","18286","11896","11887","11885","11680","No",NA,"11797","Z-16-210__run2_21__instance2.fasta",NA,"59","Z-16-210",NA,NA,NA,"Brain","No_buffer_fresh_stored_at_-80","PHL: Philippines",NA,NA,NA,NA,"Positive",NA,"Positive","RITM",NA
"389","Z-16-211","2","run2_21","2","29/10/2021","RITM",NA,NA,"Nanopore","rabvSEasia","Minion",NA,NA,"Amplicon","barcode19",NA,"Single run",NA,"161927","161927","5878.380322","2687.277383","5221","0","14072","11903","11894","11886","11772","No",NA,"11798","Z-16-211__run2_21__instance2.fasta",NA,"41","Z-16-211",NA,NA,NA,"Brain","No_buffer_fresh_stored_at_-80","PHL: Philippines",NA,NA,NA,NA,"Positive",NA,"Positive","RITM",NA
"390","Z-17-046","1","run11_23","1","6/3/23","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAT96586",NA,"Amplicon","barcode43",NA,"Single run",NA,"163208","163208","5623.546849","3112.142339","5176","0","13952","11895","11887","11885","11677","No","PP858761","11805","Z-17-046__run11_23__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"391","Z-17-57","1","run11_23","1","6/3/23","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAT96586",NA,"Amplicon","barcode41",NA,"Single run",NA,"135711","135711","4757.555816","3391.091399","3828.5","0","14407","11888","11888","11887","11697","No","NA","11789","Z-17-57__run11_23__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"392","Z-17-174","1","run6_23","1","25/01/2023","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAT95864",NA,"Amplicon","barcode80",NA,"Single run",NA,"17741","17741","602.8333054","320.6205067","534.5","0","1466","11893","11885","11677","11486","No","NA","11597","Z-17-174__run6_23__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"393","Z-17-177","1","run11_23","1","6/3/23","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAT96586",NA,"Amplicon","barcode42",NA,"Single run",NA,"110668","110668","3794.793077","2204.140847","3371","0","9312","11888","11887","11881","11676","No","NA","11802","Z-17-177__run11_23__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"394","Z-17-193","1","run6_23","1","25/01/2023","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAT95864",NA,"Amplicon","barcode81",NA,"Single run",NA,"10487","10487","416.7236842","196.4429507","399","0","985","11893","11882","11676","11315","No","NA","11573","Z-17-193__run6_23__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"395","Z-17-200","1","run6_23","1","25/01/2023","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAT95864",NA,"Amplicon","barcode82",NA,"Single run",NA,"20886","20886","733.9446866","378.8806796","702","0","1703","11697","11678","11676","11489","No","NA","11597","Z-17-200__run6_23__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"396","Z-17-217","1","run6_23","1","25/01/2023","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAT95864",NA,"Amplicon","barcode83",NA,"Single run",NA,"13492","13492","572.9127556","269.9614087","531","0","1350","11898","11866","11676","11667","No","NA","11572","Z-17-217__run6_23__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"397","Z-17-221","1","run6_23","1","25/01/2023","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAT95864",NA,"Amplicon","barcode84",NA,"Single run",NA,"25307","25307","851.6693765","552.7348137","769","0","2468","11692","11678","11484","10892","No","NA","11369","Z-17-221__run6_23__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"398","Z-18-001","1","run6_23","1","25/01/2023","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAT95864",NA,"Amplicon","barcode85",NA,"Single run",NA,"25982","25982","957.9182032","500.1900437","877.5","0","2450","11887","11795","11677","11673","No","NA","11596","Z-18-001__run6_23__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"399","Z-18-114","1","run11_23","1","6/3/23","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAT96586",NA,"Amplicon","barcode45",NA,"Single run",NA,"37285","37285","1259.346547","829.8833985","1035","0","3657","11893","11885","11678","11669","No","NA","11601","Z-18-114__run11_23__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"400","Z-18-159","1","run11_23","1","6/3/23","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAT96586",NA,"Amplicon","barcode44",NA,"Single run",NA,"42528","42528","1409.375126","1147.025605","1066","0","5527","11699","11678","11676","11302","No","NA","11595","Z-18-159__run11_23__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"401","Z-18-224","1","run11_23","1","6/3/23","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAT96586",NA,"Amplicon","barcode47",NA,"Single run",NA,"166225","166225","5373.305481","4465.41741","4554","0","23155","11382","11331","11024","10819","No","PP858776","10838","Z-18-224__run11_23__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"402","Z-18-251","1","run11_23","1","6/3/23","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAT96586",NA,"Amplicon","barcode46",NA,"Single run",NA,"125899","125899","4115.77464","2926.688596","3473","0","13208","11885","11678","11674","11354","No","NA","11601","Z-18-251__run11_23__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"403","Z-19-029","1","run11_23","1","6/3/23","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAT96586",NA,"Amplicon","barcode48",NA,"Single run",NA,"122190","122190","4550.071824","3290.654015","4245","0","13571","11888","11887","11698","11646","No","NA","11529","Z-19-029__run11_23__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"404","Z-19-88","1","run11_23","1","6/3/23","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAT96586",NA,"Amplicon","barcode51",NA,"Single run",NA,"29322","29322","999.8819142","839.6865855","683","0","4023","11686","11677","11676","10994","No","NA","11599","Z-19-88__run11_23__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"405","Z-19-123","1","run11_23","1","6/3/23","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAT96586",NA,"Amplicon","barcode49",NA,"Single run",NA,"48006","48006","1560.684881","1602.282903","916.5","0","8073","11204","11193","11171","9939","No","NA","10777","Z-19-123__run11_23__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"406","Z-19-136","1","run11_23","1","6/3/23","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAT96586",NA,"Amplicon","barcode50",NA,"Single run",NA,"66098","66098","2137.450721","2229.588352","1706","0","12205","11192","11188","11182","10806","No","NA","11033","Z-19-136__run11_23__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"407","Z-20-01","1","run12_23","1","8/3/23","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAT89919",NA,"Amplicon","barcode85",NA,"Single run",NA,"69886","69886","2632.540228","1320.258245","2350","0","6231","11893","11886","11885","11855","No","NA","11802","Z-20-01__run12_23__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"408","Z-20-24","1","run12_23","1","8/3/23","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAT89919",NA,"Amplicon","barcode86",NA,"Single run",NA,"48359","48359","2120.795173","898.876631","2068","0","4598","11694","11685","11676","11676","No","NA","11599","Z-20-24__run12_23__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"409","Z-20-33","1","run12_23","1","8/3/23","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAT89919",NA,"Amplicon","barcode87",NA,"Single run",NA,"41602","41602","1778.930942","839.8772226","1654","0","3996","11893","11678","11677","11676","No","NA","11600","Z-20-33__run12_23__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"410","Z-20-51","1","run12_23","1","8/3/23","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAT89919",NA,"Amplicon","barcode88",NA,"Single run",NA,"44895","44895","1981.946195","873.3126834","1998","0","4176","11702","11678","11677","11676","No","NA","11597","Z-20-51__run12_23__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"411","Z-20-110","1","run12_23","1","8/3/23","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAT89919",NA,"Amplicon","barcode89",NA,"Single run",NA,"60653","60653","2412.071907","1191.635588","2275","0","5182","11698","11679","11677","11676","No","NA","11598","Z-20-110__run12_23__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"412","Z-22-103","1","run5_22","1","11/12/22","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAU03787",NA,"Amplicon","barcode71",NA,"Single run",NA,"44564","44564","2457.108699","990.3865856","2418","0","4950","11699","11678","11676","11676","No","PP858759","11596","Z-22-103__run5_22__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"413","Z-22-119","1","run10_23","1","2/3/23","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAU43074",NA,"Amplicon","barcode18",NA,"Single run",NA,"42662","42662","1432.834311","847.1675469","1333","0","3699","11879","11679","11676","11498","No","PP858751","11582","Z-22-119__run10_23__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"414","Z-22-121","1","run10_23","1","2/3/23","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAU43074",NA,"Amplicon","barcode19",NA,"Single run",NA,"23961","23961","755.3421053","615.4483711","683.5","0","2963","11370","10907","10896","9932","No","PP858766","10743","Z-22-121__run10_230__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"415","Z-23-01","1","run12_23","1","8/3/23","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAT89919",NA,"Amplicon","barcode90",NA,"Single run",NA,"45165","45165","2241.596128","1000.283633","2192","0","4899","11888","11886","11677","11676","No","NA","11047","Z-23-01__run12_23__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"416","Z-23-01Sa","1","run12_23","1","8/3/23","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAT89919",NA,"Amplicon","barcode91",NA,"Single run",NA,"49553","49553","1633.851827","1360.868103","1436.5","0","6694","11692","11691","11499","11011","No","NA","11371","Z-23-01Sa__run12_23__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"417","Z-24-141","1","rabv_4b_2024_run9","1","22-Oct-2024","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAU43101",NA,"Amplicon","barcode40",NA,"Single run",NA,"5502","5126","302.9155213","241.2985831","252","0","1651","11895","11886","11884","10952","No","NA","11793","Z-24-141__rabv_4b_2025_r10_run4__instance1.fasta",NA,NA,NA,NA,NA,NA,"Other","Unknown","PHL: Philippines","NA","Unknown",NA,"NA","NA","NA",NA,"Other",NA
"418","Z-24-142","1","rabv_4b_2024_run9","1","22-Oct-2024","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAU43101",NA,"Amplicon","barcode41",NA,"Single run",NA,"6172","5757","320.3242541","264.8312995","285","0","1722","11890","11809","11672","10887","No","NA","11593","Z-24-142__rabv_4b_2025_r10_run4__instance1.fasta",NA,NA,NA,NA,NA,NA,"Other","Unknown","PHL: Philippines","NA","Unknown",NA,"NA","NA","NA",NA,"Other",NA
"419","Z-25-021","1","rabv_4b_2025_r10_run4","1","24-Mar-2025","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAY28415",NA,"Amplicon","barcode57",NA,"Single run",NA,"7692","7229","273.5600905","281.5470382","156","0","1264","11692","11246","10633","7517","No","NA","10368","Z-25-021__rabv_4b_2025_r10_run4__instance1.fasta",NA,NA,NA,NA,NA,NA,"Other","Unknown","PHL: Philippines","NA","Unknown",NA,"NA","NA","NA",NA,"Other",NA
"420","Z-98-134","1","run1_22","1","19/10/2022","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAQ70637",NA,"Amplicon","barcode19",NA,"Single run",NA,"99573","99573","3171.780925","3467.455671","2125","0","17219","10868","10562","10544","10052","No","NA","9939","Z-98-134__run1_22__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"421","Z-98-206","1","run1_22","1","19/10/2022","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAQ70637",NA,"Amplicon","barcode20",NA,"Single run",NA,"98229","98229","3112.563359","3379.492518","2161.5","0","14788","10489","9886","9849","9371","No","NA","9393","Z-98-206__run1_22__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"422","Z-98-285","1","run1_22","1","19/10/2022","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAQ70637",NA,"Amplicon","barcode21",NA,"Single run",NA,"115634","115634","3745.709185","3485.004107","3063","0","13939","11774","11594","11359","10723","No","NA","11192","Z-98-285__run1_22__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"423","Z-98-286","1","run1_22","1","19/10/2022","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAQ70637",NA,"Amplicon","barcode22",NA,"Single run",NA,"96997","96997","3137.291485","2533.869213","2996","0","10227","11897","11693","11189","11043","No","NA","10994","Z-98-286__run1_22__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
